Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$12$]fixed,byte[$12$]byte,bit[$12$]bit,fixed[$12$]byte,fixed[$12$]bit,byte[$12$]bit,fixed[$14$]fixed,byte[$14$]byte,bit[$14$]bit,fixed[$14$]byte,fixed[$14$]bit,byte[$14$]bit,fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[$18$]fixed,byte[$18$]byte,bit[$18$]bit,fixed[$18$]byte,fixed[$18$]bit,byte[$18$]bit,fixed[$20$]fixed,byte[$20$]byte,bit[$20$]bit,fixed[$20$]byte,fixed[$20$]bit,byte[$20$]bit
5632000,37.128316,30.072189,48.288991,43.891093,90.010181,82.657419,35.354942,56.757469,97.724180,46.346004,51.274751,60.027305,35.149310,56.335812,96.751426,49.151123,57.539702,75.074830,35.606114,57.528927,95.666825,53.297562,80.550159,97.900126,38.510124,54.911032,97.170696,55.318771,94.491203,94.873989,38.006442,55.335843,95.048286,54.946496,93.843150,93.570664
5824000,37.300556,30.216727,42.627878,37.239101,78.563558,73.304368,35.373623,48.925335,82.930240,46.619973,51.330404,52.988899,35.206567,49.809415,89.074322,48.625873,54.154610,56.673508,35.631373,51.822643,84.269818,50.716978,78.757334,75.770827,38.286861,57.560668,83.689392,49.667299,84.196415,82.809595,38.249018,49.791627,82.183146,49.408870,82.321335,84.429259
6016000,37.189156,30.101403,42.493643,38.363922,53.724610,53.940189,35.432446,50.478390,56.843680,46.886541,51.043263,53.427511,35.192136,51.072878,63.808847,48.852168,52.746454,56.481792,35.601691,51.786735,64.043291,50.755869,61.046353,64.087084,38.578700,54.853458,59.031014,49.936176,59.678030,60.481338,38.065093,49.400530,60.896867,49.896940,61.166195,60.642820
6208000,37.160883,30.138941,42.407104,51.428662,48.105366,50.430217,35.403192,49.679794,61.124620,46.772146,49.539760,51.470227,35.164524,50.200092,54.297928,48.633474,50.875192,53.117976,35.643915,52.164392,55.177089,50.472395,54.407104,62.191000,38.523082,53.657400,52.151200,49.306865,52.421326,52.193076,38.049514,49.174027,59.646509,53.614243,52.020415,52.151537
6400000,37.156700,30.081324,41.880390,37.366487,47.495736,49.384793,35.347377,49.102822,53.862361,46.360608,49.414797,52.548319,35.216505,49.779820,64.220554,48.263018,51.243441,53.110239,35.666173,51.707324,54.672293,50.792543,54.265293,54.844086,38.856696,56.014459,51.567746,56.177114,59.255651,52.624738,38.040696,55.857827,60.949643,49.463619,52.071136,52.244099
8960000,41.202996,30.909222,43.686594,54.308494,49.288439,50.797848,36.312955,50.135389,56.405485,47.223289,50.127109,51.778298,36.161859,51.038283,55.945290,49.366744,52.167132,53.652927,36.014853,52.369842,56.203717,51.034266,53.789728,55.232521,42.304047,50.967707,53.852146,50.969601,62.771795,53.736929,42.883199,50.794086,54.451253,50.971684,61.715918,54.163729
11520000,40.951485,30.882418,55.877378,51.156720,49.908491,50.544337,36.166222,50.200079,56.183299,47.842206,49.346194,52.646854,36.142207,50.686093,55.880688,49.253201,52.467670,54.140410,36.017879,52.583723,56.247683,50.757839,63.348416,54.907748,42.249179,50.937021,53.385338,50.934663,53.889525,54.369964,42.899019,59.255371,63.857389,50.912902,66.818909,62.721105
14080000,41.042486,30.843492,48.386274,39.328755,58.765250,57.487081,36.560937,51.498302,67.012163,47.455073,51.263219,55.097400,36.466394,52.591395,65.506201,49.579624,52.568262,56.873006,36.603011,54.387434,69.134956,52.452621,61.080048,65.440130,42.971855,51.933078,63.361442,52.023028,62.747092,63.700898,43.156625,51.787625,65.079159,52.105083,62.946380,62.233628
16640000,41.037115,30.820400,52.910591,53.650488,49.426926,50.053466,36.797719,50.886464,55.421408,48.046644,50.093146,52.475389,36.514923,51.731873,55.914956,50.080145,53.960828,54.672443,36.359505,53.018946,56.589367,51.211658,54.150211,55.592834,42.310886,50.652931,63.865230,50.797511,54.471232,62.502810,42.896885,51.060903,53.887295,50.922342,53.929979,62.785208
19200000,37.021350,31.571074,48.029725,43.042690,54.443358,54.865607,37.476137,55.690012,61.321082,49.011360,51.833052,59.403653,37.489671,57.328998,63.056206,50.748509,54.498709,65.305521,37.198286,57.626045,61.723183,52.869926,59.547056,67.202249,39.934159,58.119358,62.745779,57.087008,71.736811,75.013806,40.079137,55.562697,54.667928,55.151471,59.178298,59.730110
